Unnamed: 0,MSOA,18over1st_dose,18over2nd_dose,pop0_17,pop18over,vaccination_percentage_1stdose,vaccination_percentage_2nddose,vaccination_percentage_total,MSOA Code,pct_pop_18_29,pct_pop_30_39,pct_pop_40_49,pct_pop_50_59,pct_pop_60_69,pct_pop_70_80,pct_pop_80_over,MSOA code,average_household_income,IMD19 SCORE,msoa_imd_decile,pct_White,pct_Mixed,pct_Asian,pct_black,pct_other,pct_hh_car,msoa_quintile,MSOA11CD,income_score,employ_score,edu_score,health_score,crime_score,housing_score,livEnv_score,E2sfca_30_min_supply_value
2853,E02004012,4342,4230,837,4651,0.9335626746936144,0.9094818318641152,0.9215222532788648,E02004012,0.0127098321342925,0.0954436450839328,0.1498800959232614,0.2345323741007194,0.2244604316546762,0.1844124700239808,0.0985611510791367,E02004012,41000.0,16.65911807,6,0.9885,0.0056,0.0042,0.0007,0.0009,0.91047772,3,E02004012,0.0531860465116279,0.0432132379248658,10.030048658318425,-0.8211069767441861,-1.139547763864043,38.66112808586762,56.41524794275493,9.46117062934688e-05
2854,E02004013,7872,7659,1710,8228,0.9567331064657268,0.9308458920758386,0.9437894992707828,E02004013,0.0118245565791282,0.1043585865530042,0.1486319263027636,0.2293413996975113,0.2231541317200605,0.1828681424446583,0.0998212567028736,E02004013,38800.0,15.07432519,7,0.992,0.0041,0.0033,0.0004,0.0001,0.885853207,4,E02004013,0.0613769922353902,0.0514120351450756,20.85862852472415,-0.6151861463015937,-1.3459911115651817,26.395896403759703,43.06604209235798,4.195749890961065e-05
2855,E02004014,6094,5918,1245,6359,0.9583267809403996,0.9306494731876082,0.9444881270640038,E02004014,0.0119514805565465,0.1004281127363539,0.1402069211559043,0.2359971459150909,0.2272565108811987,0.1828398144844809,0.1013200142704245,E02004014,39500.0,20.98159234,5,0.9925,0.002,0.0047,0.0004,0.0004,0.898305085,3,E02004014,0.0779408977227853,0.06999355008556,21.952052915624588,-0.5600100039489273,-1.0226065552191654,32.03433263130183,57.17446649993419,0.000133797014904
2856,E02004015,4860,4616,807,5541,0.8770979967514889,0.8330626240750767,0.8550803104132828,E02004015,0.01076176408525,0.132728423718084,0.1489765773369909,0.2061616374762608,0.1935007385524372,0.1757754800590842,0.1320953787718928,E02004015,34800.0,12.0073155,8,0.9734,0.0092,0.0136,0.0034,0.0005,0.805745554,4,E02004015,0.0567012263099219,0.0444521420608377,15.264817327599934,-0.5312357063226628,-0.633014652014652,23.77405605988215,35.32991686574295,8.031702712286582e-06
2857,E02004016,6126,5891,1431,6838,0.89587598713074,0.8615092132202399,0.8786926001754899,E02004016,0.0153410038352509,0.1282307820576955,0.1635817908954477,0.2317825579456394,0.1825912956478239,0.1792562948140737,0.0992162748040687,E02004016,37600.0,11.70394795,8,0.9751,0.008,0.0119,0.0048,0.0002,0.82718031,4,E02004016,0.0599893015987498,0.0537770164683255,15.09640040870297,-0.7795380454381537,-0.6659212645750691,19.37650414713307,33.05624714508955,3.863841914690424e-05
2858,E02004017,6782,6561,1648,7123,0.9521269128176332,0.9211006598343394,0.9366137863259862,E02004017,0.0169185282522996,0.1507884362680683,0.1800262812089356,0.2205978975032851,0.1869250985545335,0.1461892247043364,0.0985545335085413,E02004017,41600.0,14.88687313,7,0.9899,0.0068,0.0021,0.0007,0.0005,0.801552393,4,E02004017,0.0776039325842696,0.0722858146067415,17.4519529494382,-0.3090809925093633,-0.8075689372659177,16.730493562734083,37.87647296348314,0.0001301960781263
2859,E02004018,5986,5721,1651,6864,0.872086247086247,0.8334790209790209,0.852782634032634,E02004018,0.0185873605947955,0.1646309081253319,0.1977341122322534,0.2196848999822977,0.191892370331032,0.128518321826872,0.0789520269074172,E02004018,38600.0,20.71495979,5,0.9708,0.0097,0.0151,0.0026,0.0018,0.689399947,3,E02004018,0.127329481160467,0.1023841338630071,24.894359455880583,0.1223822077765739,-0.1595111351871915,14.387343324906706,30.767561815336464,0.0001371445891825
2860,E02004019,6261,6126,1262,6653,0.94107921238539,0.9207876146099504,0.9309334134976702,E02004019,0.0173617021276595,0.1045106382978723,0.155063829787234,0.2245106382978723,0.201531914893617,0.195063829787234,0.1019574468085106,E02004019,43000.0,10.24658858,9,0.989,0.0053,0.0033,0.001,0.0015,0.871945835,5,E02004019,0.0426401139742319,0.0387507433102081,10.456487983151634,-0.7147378592666005,-0.9177607779980178,24.93817839444995,29.026452799801785,0.0001350878319668
2861,E02004020,6873,6699,1660,7135,0.9632796075683252,0.9388927820602664,0.9510861948142956,E02004020,0.0149397590361445,0.1265863453815261,0.1688353413654618,0.2192771084337349,0.1828112449799196,0.1664257028112449,0.1211244979919678,E02004020,41500.0,7.920664167,9,0.9826,0.0052,0.0076,0.0027,0.0019,0.862385321,5,E02004020,0.053840119047619,0.0571911904761904,10.038905952380953,-0.5320033333333334,-1.4187738095238096,15.029525238095236,14.197504166666665,0.0001375389966287
2862,E02004021,4268,4169,734,4603,0.9272213773625896,0.9057136650010864,0.916467521181838,E02004021,0.009988109393579,0.0953626634958382,0.1395957193816884,0.2311533888228299,0.2161712247324613,0.2085612366230677,0.099167657550535,E02004021,42400.0,17.1483747,6,0.9865,0.0087,0.003,0.0009,0.0008,0.93968386,3,E02004021,0.0423690898897402,0.0461076434311343,9.233412259390768,-0.8287374322556531,-1.1325227060362548,44.64521715567183,55.62989852364044,6.460035180419027e-05
